,Unnamed: 0,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType,tokenized,visual,wordnet_similarity_label,wordnet_similarity_category
11676,18,22,19,2,the front lights are on,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,390,19,vehicle,car,,,"['the', 'front', 'light', 'be', 'on']",2.8781699346,0.07425213675213675,0.060599415204678354
11677,19,22,20,2,"it is turning left, and i notice it",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,36,20,vehicle,car,,,"['it', 'be', 'turn', 'leave', 'and', 'I', 'notice', 'it']",2.75477160125,0.07043650793650792,0.05806673546611627
11678,20,22,21,2,"there is no road in front of me, and i probably need to turn left, and the black cars moves fast, then i need to pay
attention to it",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,383,21,vehicle,car,,,"['there', 'be', 'no', 'road', 'in', 'front', 'of', 'I', 'and', 'I', 'probably', 'need', 'to', 'turn', 'left', 'and', 'the', 'black', 'car', 'move', 'fast', 'then', 'I', 'need', 'to', 'pay', '\r\n', 'attention', 'to', 'it']",2.4105442228965517,0.087511222437693,0.11609430516164264
11679,21,22,22,2,the yellow part of the car catch my attention,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,133,22,vehicle,car,,,"['the', 'yellow', 'part', 'of', 'the', 'car', 'catch', 'my', 'attention']",2.682688816111111,0.0983008658008658,0.24768784706865202
11680,22,22,23,2,"the car is moving on th road, and it is infront of my car",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,30,23,vehicle,car,,,"['the', 'car', 'be', 'move', 'on', 'th', 'road', 'and', 'it', 'be', 'infront', 'of', 'my', 'car']",2.606108817833333,0.11510416666666667,0.3002923976608187
11681,23,22,24,2,the color of the car catch my attention,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,355,24,vehicle,car,,,"['the', 'color', 'of', 'the', 'car', 'catch', 'my', 'attention']",2.625051061875,0.10271291208791208,0.29348877708978327
11682,24,22,25,2,"it is in the same lane as me, so i notice it",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,245,25,vehicle,car,,,"['it', 'be', 'in', 'the', 'same', 'lane', 'as', 'I', 'so', 'I', 'notice', 'it']",2.4408077353333333,0.08514911014911014,0.06656674365652693
11683,25,22,26,2,"the tail lights are on, and it is moving",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,407,26,vehicle,car,,,"['the', 'tail', 'light', 'be', 'on', 'and', 'it', 'be', 'move']",2.700111321444444,0.07291666666666666,0.05964912280701754
11684,26,22,27,2,"i assume the car is moving straight forward, which should be the same dirction after i turn right, so i notice it to
remind myself",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,425,27,vehicle,car,,,"['I', 'assume', 'the', 'car', 'be', 'move', 'straight', 'forward', 'which', 'should', 'be', 'the', 'same', 'dirction', 'after', 'I', 'turn', 'right', 'so', 'I', 'notice', 'it', 'to', '\r\n', 'remind', 'myself']",2.3030567945,0.08742033429533429,0.14048827133192457
11685,27,22,28,2,red tail lights are on,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,274,28,vehicle,car,,,"['red', 'tail', 'light', 'be', 'on']",3.7337254904,0.07395833333333333,0.060380116959064326
11686,28,22,29,2,red tail lights are on,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,241,29,vehicle,car,,,"['red', 'tail', 'light', 'be', 'on']",3.7337254904,0.07395833333333333,0.060380116959064326
11687,29,22,30,2,yellow front lights are on,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,68,30,vehicle,car,,,"['yellow', 'front', 'light', 'be', 'on']",3.6069281046,0.07235576923076922,0.05933845029239766
11688,30,22,31,2,the car is right in front of me,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,99,31,vehicle,car,,,"['the', 'car', 'be', 'right', 'in', 'front', 'of', 'I']",2.4526874371250003,0.09883699633699633,0.24812435500515995
11689,31,22,32,2,the tail lights are on,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,431,32,vehicle,car,,,"['the', 'tail', 'light', 'be', 'on']",3.011503268,0.07638888888888888,0.06198830409356725
11690,32,22,33,2,it is a large car in front of mt,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,141,33,vehicle,car,,,"['it', 'be', 'a', 'large', 'car', 'in', 'front', 'of', 'mt']",2.849604710375,0.09108547702297702,0.17876323775124084
11691,33,22,34,2,opposite direction,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,117,34,vehicle,car,,,"['opposite', 'direction']",3.462848297,0.08571428571428572,0.06787330316742082
11692,34,22,35,2,waiting for traffic lights,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,342,35,vehicle,car,,,"['wait', 'for', 'traffic', 'light']",2.83789473675,0.07425213675213675,0.060599415204678354
11693,35,22,36,2,the color of the car,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,100,36,vehicle,car,,,"['the', 'color', 'of', 'the', 'car']",2.4569444442000004,0.13846153846153847,0.53125
11694,36,22,37,2,the red parts of the car,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,376,37,vehicle,car,,,"['the', 'red', 'part', 'of', 'the', 'car']",2.5659722221666668,0.1191919191919192,0.37566137566137564
11695,37,22,38,2,the car is parked along the street,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,269,38,vehicle,car,,,"['the', 'car', 'be', 'park', 'along', 'the', 'street']",2.6363211951428576,0.12481060606060607,0.3072510822510822
11696,38,22,39,2,the car is parked along the street,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,327,39,vehicle,car,,,"['the', 'car', 'be', 'park', 'along', 'the', 'street']",2.6363211951428576,0.12481060606060607,0.3072510822510822
11697,39,22,40,2,the red tail lights are on,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,171,40,vehicle,car,,,"['the', 'red', 'tail', 'light', 'be', 'on']",3.268845316,0.07395833333333333,0.060380116959064326
11698,40,22,41,2,it is a car in a parking lot,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,52,41,vehicle,car,,,"['it', 'be', 'a', 'car', 'in', 'a', 'parking', 'lot']",3.045367939,0.08805517399267399,0.17677911076711386
11699,41,22,42,2,red tail lights are on,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,49,42,vehicle,car,,,"['red', 'tail', 'light', 'be', 'on']",3.7337254904,0.07395833333333333,0.060380116959064326
11700,42,22,43,2,the car is quite close to me,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,180,43,vehicle,car,,,"['the', 'car', 'be', 'quite', 'close', 'to', 'I']",2.256308616571429,0.12008547008547009,0.3763888888888889
11701,43,22,44,2,"blind spot, extra attention",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,297,44,vehicle,car,,,"['blind', 'spot', 'extra', 'attention']",2.94860819325,0.0873015873015873,0.06887254901960785
11702,44,22,45,2,it is parked in front of a house,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,134,45,vehicle,car,,,"['it', 'be', 'park', 'in', 'front', 'of', 'a', 'house']",2.938232376375,0.084945411731126,0.06680084314427526
11703,45,22,46,2,i see the tire,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,329,46,vehicle,car,,,"['I', 'see', 'the', 'tire']",3.10589133075,0.10416666666666666,0.0787878787878788
11704,46,22,47,2,the reflection of the yellow tail lights,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,344,47,vehicle,car,,,"['the', 'reflection', 'of', 'the', 'yellow', 'tail', 'light']",2.976922084571428,0.06874999999999999,0.05687134502923977
11705,47,22,48,2,tail lights on,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,209,48,vehicle,car,,,"['tail', 'light', 'on']",4.0965141613333325,0.07291666666666666,0.05964912280701754
11706,48,22,49,2,the car is driving towards the road,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/022ET1,381,49,vehicle,car,,,"['the', 'car', 'be', 'drive', 'towards', 'the', 'road']",2.793650793571429,0.13035714285714284,0.30915032679738563
11707,0,22,1,3,huge,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,848,1,vehicle,car,,,['huge'],4.294117647,0.0,0.0
11708,1,22,2,3,"cover by something, pay extra attention",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,740,2,vehicle,car,,,"['cover', 'by', 'something', 'pay', 'extra', 'attention']",2.9770202020000003,0.09506302521008403,0.07165032679738562
11709,2,22,3,3,it is huge,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,856,3,vehicle,car,,,"['it', 'be', 'huge']",3.018382353,0.07291666666666666,0.05964912280701754
11710,3,22,4,3,the front light are on,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,668,4,vehicle,car,,,"['the', 'front', 'light', 'be', 'on']",2.8781699346,0.07425213675213675,0.060599415204678354
11711,4,22,5,3,tail lights ae on,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,629,5,vehicle,car,,,"['tail', 'light', 'ae', 'on']",4.0965141613333325,0.07291666666666666,0.05964912280701754
11712,5,22,6,3,tail lights are on,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,764,6,vehicle,car,,,"['tail', 'light', 'be', 'on']",3.5282679739999994,0.07638888888888888,0.06198830409356725
11713,6,22,7,3,"block by something, paying extra sttention",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,585,7,vehicle,car,,,"['block', 'by', 'something', 'pay', 'extra', 'sttention']",3.0571860094,0.11405228758169934,0.08055555555555555
11714,7,22,8,3,tail lights on,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,542,8,vehicle,car,,,"['tail', 'light', 'on']",4.0965141613333325,0.07291666666666666,0.05964912280701754
11715,8,22,9,3,it is parked along the street,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,822,9,vehicle,car,,,"['it', 'be', 'park', 'along', 'the', 'street']",2.6764025055,0.09043560606060605,0.07040897698792437
11716,9,22,10,3,half of the car shows,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,857,10,vehicle,car,,,"['half', 'of', 'the', 'car', 'show']",2.8425000000000002,0.10601851851851851,0.366750208855472
11717,10,22,11,3,the white part,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,634,11,vehicle,car,,,"['the', 'white', 'part']",3.0148148146666665,0.10101010101010101,0.07738095238095238
11718,11,22,12,3,the lights are on,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,838,12,vehicle,car,,,"['the', 'light', 'be', 'on']",2.6949346405,0.07291666666666666,0.05964912280701754
11719,12,22,13,3,the lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,698,13,vehicle,car,,,"['the', 'light']",2.772222222,0.0625,0.05263157894736842
11720,13,22,14,3,under the traffic light; front lights on,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,699,14,vehicle,car,,,"['under', 'the', 'traffic', 'light', 'front', 'light', 'on']",3.491045751571428,0.07131410256410256,0.05860745614035087
11721,14,22,15,3,half of the car shows,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,648,15,vehicle,car,,,"['half', 'of', 'the', 'car', 'show']",2.8425000000000002,0.10601851851851851,0.366750208855472
11722,15,22,16,3,the tire ,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,570,16,vehicle,car,,,"['the', 'tire']",2.5579365075,0.125,0.09090909090909091
11723,16,22,17,3,the color black,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,899,17,vehicle,car,,,"['the', 'color', 'black']",3.4531590410000006,0.07179487179487179,0.059027777777777776
11724,17,22,18,3,the strong lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,503,18,vehicle,car,,,"['the', 'strong', 'light']",2.8306042883333333,0.0625,0.05263157894736842
11725,18,22,19,3,it is parked along the street,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,727,19,vehicle,car,,,"['it', 'be', 'park', 'along', 'the', 'street']",2.6764025055,0.09043560606060605,0.07040897698792437
11726,19,22,20,3,"block by polls, paying extra attention",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,715,20,vehicle,car,,,"['block', 'by', 'poll', 'pay', 'extra', 'attention']",3.004517753,0.09448179271708683,0.07009803921568628
11727,20,22,21,3,the size is small,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,784,21,vehicle,car,,,"['the', 'size', 'be', 'small']",2.70588235275,0.08372183372183373,0.06686507936507936
11728,21,22,22,3,reflection of the lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,803,22,vehicle,car,,,"['reflection', 'of', 'the', 'light']",2.756999269,0.0625,0.05263157894736842
11729,22,22,23,3,the bright color,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,610,23,vehicle,car,,,"['the', 'bright', 'color']",3.5315904136666667,0.07692307692307693,0.0625
11730,23,22,24,3,red lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,692,24,vehicle,car,,,"['red', 'light']",4.577777778,0.06458333333333333,0.054093567251461985
11731,24,22,25,3,the tire shows,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,617,25,vehicle,car,,,"['the', 'tire', 'show']",3.194179894,0.09375,0.07177033492822966
11732,25,22,26,3,the color and the reflection of the lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,485,26,vehicle,car,,,"['the', 'color', 'and', 'the', 'reflection', 'of', 'the', 'light']",2.39713998525,0.0673076923076923,0.05592105263157895
11733,26,22,27,3,it is moving on the road,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,843,27,vehicle,car,,,"['it', 'be', 'move', 'on', 'the', 'road']",2.7433959695,0.09375,0.07076023391812865
11734,27,22,28,3,the strong lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,611,28,vehicle,car,,,"['the', 'strong', 'light']",2.8306042883333333,0.0625,0.05263157894736842
11735,28,22,29,3,a small part of the car shows,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,452,29,vehicle,car,,,"['a', 'small', 'part', 'of', 'the', 'car', 'show']",2.946343537428571,0.1021969696969697,0.2502088554720133
11736,29,22,30,3,strong lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,804,30,vehicle,car,,,"['strong', 'light']",3.7736842105,0.0625,0.05263157894736842
11737,30,22,31,3,lights and color,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,859,31,vehicle,car,,,"['light', 'and', 'color']",3.620077972666666,0.06971153846153846,0.05756578947368421
11738,31,22,32,3,the tire shows,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,711,32,vehicle,car,,,"['the', 'tire', 'show']",3.194179894,0.09375,0.07177033492822966
11739,32,22,33,3,the strong lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,447,33,vehicle,car,,,"['the', 'strong', 'light']",2.8306042883333333,0.0625,0.05263157894736842
11740,33,22,34,3,color of the car,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,867,34,vehicle,car,,,"['color', 'of', 'the', 'car']",2.83506944425,0.13846153846153847,0.53125
11741,34,22,35,3,tail lights on,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,437,35,vehicle,car,,,"['tail', 'light', 'on']",4.0965141613333325,0.07291666666666666,0.05964912280701754
11742,35,22,36,3,moving fast; lights on,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,797,36,vehicle,car,,,"['move', 'fast', 'light', 'on']",3.6498710012499997,0.06127450980392157,0.051754385964912275
11743,36,22,37,3,small parts of the car show,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,505,37,vehicle,car,,,"['small', 'part', 'of', 'the', 'car', 'show']",3.032638888833334,0.11107954545454546,0.2988721804511278
11744,37,22,38,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,930,38,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
11745,38,22,39,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,441,39,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
11746,39,22,40,3,moving fast,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,670,40,vehicle,car,,,"['move', 'fast']",3.2938596495,0.06066176470588235,0.05131578947368421
11747,40,22,41,3,"parked along the street, no movement",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,758,41,vehicle,car,,,"['park', 'along', 'the', 'street', 'no', 'movement']",2.854030501,0.0862689393939394,0.06763119921014657
11748,41,22,42,3,the car is near me,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,600,42,vehicle,car,,,"['the', 'car', 'be', 'near', 'I']",2.6029110106,0.14166666666666666,0.5333333333333333
11749,42,22,43,3,opposite direction,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,796,43,vehicle,car,,,"['opposite', 'direction']",3.462848297,0.08571428571428572,0.06787330316742082
11750,43,22,44,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,902,44,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
11751,44,22,45,3,no movement,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,896,45,vehicle,car,,,"['no', 'movement']",2.9133986925,0.06458333333333333,0.054093567251461985
11752,45,22,46,3,lights on; mo movements,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,842,46,vehicle,car,,,"['light', 'on', 'mo', 'movement']",3.9647058823333334,0.06686507936507936,0.05567022130489622
11753,46,22,47,3,opposite direction,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,777,47,vehicle,car,,,"['opposite', 'direction']",3.462848297,0.08571428571428572,0.06787330316742082
11754,47,22,48,3,lights,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,478,48,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
11755,48,22,49,3,moving on the road,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/022ET2,514,49,vehicle,car,,,"['move', 'on', 'the', 'road']",2.92483660125,0.11458333333333333,0.08187134502923976
11756,0,23,1,2,Lights and plates.,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,431,1,vehicle,car,,,"['light', 'and', 'plate']",3.4552631579999997,0.09375,0.07177033492822966
11757,1,23,2,2,"Wheels and mirrors, and lights.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,192,2,vehicle,car,,,"['wheel', 'and', 'mirror', 'and', 'light']",3.1629824562,0.11805555555555554,0.08488392698919016
11758,2,23,3,2,"Wheels, door, trunck.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,66,3,vehicle,car,,,"['wheel', 'door', 'trunck']",4.198529412,0.11805555555555555,0.08712121212121213
11759,3,23,4,2,"Headlights, plate, wheels.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,133,4,vehicle,car,,,"['headlight', 'plate', 'wheel']",4.0874999999999995,0.13095238095238096,0.09393939393939395
11760,4,23,5,2,"Toyota, wheels, windows.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,342,5,vehicle,car,,,"['Toyota', 'wheel', 'window']",4.2279411765,0.125,0.09090909090909091
11761,5,23,6,2,"Infinity, plate, brake light.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,49,6,vehicle,car,,,"['infinity', 'plate', 'brake', 'light']",4.064285714333333,0.109375,0.08032961190855928
11762,6,23,7,2,"Light, plate.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,67,7,vehicle,car,,,"['light', 'plate']",4.525,0.09375,0.07177033492822966
11763,7,23,8,2,"Wheels, window, mirrows",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,68,8,vehicle,car,,,"['wheel', 'window', 'mirrow']",4.2279411765,0.125,0.09090909090909091
11764,8,23,9,2,"Light, door, reflection.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,355,9,vehicle,car,,,"['light', 'door', 'reflection']",4.556037152,0.0787037037037037,0.06286549707602339
11765,9,23,10,2,"Taxi, light, wheel.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,209,10,vehicle,car,,,"['taxi', 'light', 'wheel']",4.166666666666667,0.11805555555555554,0.21451355661881977
11766,10,23,11,2,"Wheels, door, mirror.",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,344,11,vehicle,car,,,"['wheel', 'door', 'mirror']",4.4101307190000005,0.13425925925925927,0.09511784511784512
11767,11,23,12,2,"Back tires, wheels, windows",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/023ET1,178,12,vehicle,car,,,"['back', 'tire', 'wheel', 'window']",3.852140231,0.11647727272727273,0.08603896103896105
