subject_no,Trial_Index_,block,text,block_sequence,block_name,label,image
8,23,3,"4 legs animals, with tails",1,prac,cow,cow_545958.png
8,24,3,"a board with title, usually for skiling",1,prac,snowboard,snowboard_425906.png
8,25,3,bigger object with emotions and actiosn,1,prac,person,person_562243.png
8,26,3,representing time,1,prac,clock,clock_60363.png
8,27,3,"black and white stripps, an animal",1,prac,zebra,zebra_491613.png
8,28,3,2m long animals,1,prac,giraffe,giraffe_287545.png
8,29,3,"L shape object, usually for drying hairs",1,prac,hair drier,hair drier_178028.png
8,30,3,"sharp objects, with 2 ears",1,prac,scissors,scissors_340930.png
8,31,3,a outdoor couch for people sitting there,1,prac,bench,bench_350607.png
8,32,3,"a red and long accessories, usually for men use]",1,prac,tie,tie_244496.png
8,33,3,"loudly roar animals, white",1,prac,bear,bear_519611.png
8,34,3,orange fruit,1,prac,orange,orange_50679.png
8,35,3,"few buttons for control the time of toast, a tool",1,prac,toaster,toaster_232348.png
8,36,3,"a tool for skiing , usually on foot and appear with snows",1,prac,skis,skis_30504.png
8,37,3,"round and silver, for putting food",1,prac,bowl,bowl_205834.png
8,38,3,black object for catching baseball,1,prac,baseball glove,baseball glove_162415.png
8,39,3,"flying object, narrow with curve,",1,prac,kite,kite_405279.png
8,40,3,"a board for skating, 2 wheels",1,prac,skateboard,skateboard_229553.png
9,1,3,"large animal. long tail, small ears",1,prac,cow,cow_545958.png
9,2,3,"orange fruit, sphere",1,prac,orange,orange_50679.png
9,3,3,"orange fruit, spherical shape",1,prac,orange,orange_386277.png
9,4,3,thick large gloves ,1,prac,baseball glove,baseball glove_162415.png
9,5,3,horse with black and white stripe,1,prac,zebra,zebra_491613.png
9,6,3,"desert, sweet bread",1,prac,cake,cake_119677.png
9,7,3,"clothing, fabric, long, around neck",1,prac,tie,tie_244496.png
9,8,3,board allows moving on snow,1,prac,snowboard,snowboard_425906.png
9,9,3,small metal box with digital screen,1,prac,cell phone,cell phone_480212.png
9,10,3,large chair for many people,1,prac,bench,bench_350607.png
9,11,3,digital screen ttached to keyboard,1,prac,laptop,laptop_360951.png
9,12,3,"round object, numbers on it, shows time, ",1,prac,clock,clock_164363.png
9,13,3,"half a sphere with flat base, contains things",1,prac,bowl,bowl_205834.png
9,14,3,"tool, used for food, curved surface with stick",1,prac,spoon,spoon_248314.png
9,15,3,"vehicle, four wheels, windows on each side",1,prac,car,car_227511.png
9,16,3,"board, with buttons.letters, numers",1,prac,keyboard,keyboard_66635.png
9,17,3,"light , green or red, on streets",1,prac,traffic light,traffic light_453841.png
9,18,3,"large vehicle, large wheels on two sides, ",1,prac,truck,truck_295420.png
9,19,3,"pistol shaped tool, used to dry hair, filters on both end",1,prac,hair drier,hair drier_178028.png
9,20,3,thin boards for moving on snow,1,prac,skis,skis_30504.png
9,21,3,pile of paper with words ,1,prac,book,book_167159.png
9,22,3,"round, time. numbers, arrows",1,prac,clock,clock_60363.png
9,23,3,"long neck animal, with spots, yellow and brown",1,prac,giraffe,giraffe_289659.png
9,24,3,"human, eyes, nose,ear clothes, mouth, hair",1,prac,person,person_562243.png
9,25,3,"board with four wheels below, people stand on it",1,prac,skateboard,skateboard_229553.png
9,26,3,stick with fur on one end,1,prac,toothbrush,toothbrush_218439.png
9,27,3,"machine for bread, metal box ",1,prac,toaster,toaster_232348.png
9,28,3,"allows people to sit, wood, four legs ",1,prac,chair,chair_81061.png
9,29,3,"vehicle, flies in air, wings on two sides, engines under wings",1,prac,airplane,airplane_338325.png
9,30,3,"container for flowers, cy;inder, transparent",1,prac,vase,vase_376478.png
9,31,3,"hollow, holds water flow, ",1,prac,sink,sink_466085.png
9,32,3,"metal box fo heating, buttons. transparent glass on door",1,prac,microwave,microwave_207538.png
9,33,3,"green, red or yellow light on streets",1,prac,traffic light,traffic light_133087.png
9,34,3,"toy, flies in air, connected to string, thin surface of fabric",1,prac,kite,kite_405279.png
9,35,3,"long neck animal with brown spots, long leges, long tail",1,prac,giraffe,giraffe_287545.png
9,36,3,"large animal, fur, white, sharp teeth, four legs",1,prac,bear,bear_519611.png
9,37,3,"handle, sharp edges, two knives connected",1,prac,scissors,scissors_340930.png
9,38,3,"ball, air inside, ",1,prac,sports ball,sports ball_60102.png
9,39,3,"near parking spots, meter to measure time",1,prac,parking meter,parking meter_568147.png
9,40,3,metal box for toasting bread,1,prac,toaster,toaster_453302.png
10,1,3,animal with a long long neck ,1,prac,giraffe,giraffe_287545.png
10,2,3,kitchen appliance used to mostly heat food items,1,prac,microwave,microwave_207538.png
10,3,3,big glove used to catch ball and reuce its impact while playing baseba;;,1,prac,baseball glove,baseball glove_162415.png
10,4,3,compact computer. mobile and has various applications,1,prac,cell phone,cell phone_480212.png
10,5,3,orange coloured fruit. citrus fruit,1,prac,orange,orange_386277.png
10,6,3,"box that shpws three colurs red, oange and green ",1,prac,traffic light,traffic light_133087.png
10,7,3,kitchen appliance used to make bread hot and crisp,1,prac,toaster,toaster_453302.png
10,8,3,basin with a tap and drain,1,prac,sink,sink_466085.png
10,9,3,statioary knives ,1,prac,scissors,scissors_340930.png
10,10,3,huge vehic;e used to carry good,1,prac,truck,truck_295420.png
10,11,3,appiance that dries hair using e;ectricity,1,prac,hair drier,hair drier_178028.png
10,12,3,mini and mobile computer,1,prac,laptop,laptop_360951.png
10,13,3,cream and cheese lined on a biscui base,1,prac,cake,cake_119677.png
10,14,3,huge carnivorous animal and resembles a teddy bear,1,prac,bear,bear_519611.png
10,15,3,device tht shpows time,1,prac,clock,clock_60363.png
10,16,3,long plastic tick with bristles on one side used to clean teeth,1,prac,toothbrush,toothbrush_218439.png
10,17,3,lonk plank with small wheels on ends ,1,prac,skateboard,skateboard_229553.png
10,18,3,lonk wooden or plastic plank used for gliding on snow,1,prac,snowboard,snowboard_425906.png
10,19,3,two thinner wooden planks attached to feet for gliding on dnow,1,prac,skis,skis_30504.png
10,20,3,piece of cloth that flies with air attached to a tsring,1,prac,kite,kite_405279.png
10,21,3,pages of written words combined together,1,prac,book,book_167159.png
10,22,3,used to make bread crisp and hot,1,prac,toaster,toaster_232348.png
10,23,3,board attached tp vomputer with buttons on it,1,prac,keyboard,keyboard_66635.png
10,24,3,black plastic box that shows three lights,1,prac,traffic light,traffic light_453841.png
10,25,3,big ja whoch holds flowers,1,prac,vase,vase_376478.png
10,26,3,horse like anima; with black and white sripes,1,prac,zebra,zebra_491613.png
10,27,3,motor vehic;e for carryingpeople,1,prac,car,car_227511.png
10,28,3,utensil for eating or scooping somthing,1,prac,spoon,spoon_248314.png
10,29,3,human,1,prac,person,person_562243.png
10,30,3,flying vehicle,1,prac,airplane,airplane_338325.png
10,31,3,sitting space,1,prac,bench,bench_350607.png
10,32,3,device that shows time,1,prac,clock,clock_164363.png
10,33,3,citrus orange coloured fruit,1,prac,orange,orange_50679.png
10,34,3,ball used in sports,1,prac,sports ball,sports ball_60102.png
10,35,3,used for dogs to drink from,1,prac,bowl,bowl_205834.png
10,36,3,sitting spae for 1 person,1,prac,chair,chair_81061.png
10,37,3,meter that shows parking cost,1,prac,parking meter,parking meter_568147.png
10,38,3,piece of cloth tied in a knot,1,prac,tie,tie_244496.png
10,39,3,long necked spotty animal,1,prac,giraffe,giraffe_289659.png
10,40,3,animal which gives milk,1,prac,cow,cow_545958.png
11,1,3,a glass container with an irregular shape to put the flower,1,prac,vase,vase_376478.png
11,2,3,a rectangular shaped box with keys attached to it to use with the monitors,1,prac,keyboard,keyboard_66635.png
11,3,3,an instrument with which you can cut the paper and some stuff,1,prac,scissors,scissors_340930.png
11,4,3,a sign for cars with three colors to support the convenient transportation,1,prac,traffic light,traffic light_133087.png
11,5,3,a black glove to catch and throw th basseball,1,prac,baseball glove,baseball glove_162415.png
11,6,3,an instrument to measure your parking,1,prac,parking meter,parking meter_568147.png
11,7,3,a mode of transporttation typincally used in the sky or air,1,prac,airplane,airplane_338325.png
11,8,3,a round instrument with two hands to show the time of the day,1,prac,clock,clock_164363.png
11,9,3,a type of bulky car where you can carry tons of things,1,prac,truck,truck_295420.png
11,10,3,a toy with a string attached to it ,1,prac,kite,kite_405279.png
11,11,3,an instrument used with toothpaste to clean your teeth,1,prac,toothbrush,toothbrush_218439.png
11,12,3,an electrical applicance with which bread can be toasted,1,prac,toaster,toaster_453302.png
11,13,3,a red piece of cloth to be tied around your neck over yur clothes,1,prac,tie,tie_244496.png
11,14,3,a sign with red color to stop the cars,1,prac,traffic light,traffic light_453841.png
11,15,3,an animal with spots on its skin with really long neck,1,prac,giraffe,giraffe_289659.png
11,16,3,an instrument to be used to ride on the snow,1,prac,snowboard,snowboard_425906.png
11,17,3,an electrial applicance where cold foods can be warmed,1,prac,microwave,microwave_207538.png
11,18,3,an elctrical applicant to be used to dry the wet hair,1,prac,hair drier,hair drier_178028.png
11,19,3,a kind of dessert in a cubic shape,1,prac,cake,cake_119677.png
11,20,3,an orangy fruit with some dirt on it,1,prac,orange,orange_50679.png
11,21,3,an animal with a kinda grey skin ,1,prac,cow,cow_545958.png
11,22,3,a board with 4 wheels used to slide along the surface,1,prac,skateboard,skateboard_229553.png
11,23,3,a circular instrument with two hands to show the time of the day,1,prac,clock,clock_60363.png
11,24,3,an animal in a white fur which is yawning,1,prac,bear,bear_519611.png
11,25,3,an electrical applicance where your bread can be put and toasted,1,prac,toaster,toaster_232348.png
11,26,3,an electrical applicance which you can carry or use it on-the-go,1,prac,laptop,laptop_360951.png
11,27,3,a type of transportation with 4 wheels to make you more accessible,1,prac,car,car_227511.png
11,28,3,a white space in an irregular shape which can help the water drain\,1,prac,sink,sink_466085.png
11,29,3,an electrical applicance which can fit into the hand and used conveniently,1,prac,cell phone,cell phone_480212.png
11,30,3,an instrument typically used with plate or food boxes to eat the rice,1,prac,spoon,spoon_248314.png
11,31,3,a circular shaped toy to be tossed and kicked,1,prac,sports ball,sports ball_60102.png
11,32,3,a furniture with 4 legs and a flat surface to sit,1,prac,chair,chair_81061.png
11,33,3,a rectangular shaped stuff with hard covers and papers with words printed on them,1,prac,book,book_167159.png
11,34,3,an animal in an interesting skin with black and white strips,1,prac,zebra,zebra_491613.png
11,35,3,a steel instrument to put the foot,1,prac,bowl,bowl_205834.png
11,36,3,a man with glasses who is wearing a maroon shirt with a tie,1,prac,person,person_562243.png
11,37,3,a kind of fruit in a rounded shape and vibrant color,1,prac,orange,orange_386277.png
11,38,3,an animal with spots on skin with a really long neck,1,prac,giraffe,giraffe_287545.png
11,39,3,a pair of flat strips to be used to walk and run on the snow,1,prac,skis,skis_30504.png
11,40,3,an instrument made to be sit on ti,1,prac,bench,bench_350607.png
12,1,3,"four legs, ears",1,prac,cow,cow_545958.png
12,2,3,"small device, a piece of bread",1,prac,toaster,toaster_453302.png
12,3,3,hand using,1,prac,baseball glove,baseball glove_162415.png
12,4,3,"screen, apps",1,prac,cell phone,cell phone_480212.png
12,5,3,space for washing,1,prac,sink,sink_466085.png
12,6,3,"round, number, point",1,prac,clock,clock_60363.png
12,7,3,"sharp, hand holding",1,prac,scissors,scissors_340930.png
12,8,3,"round, Roman number, inficator",1,prac,clock,clock_164363.png
12,9,3,"many keys, rectangular",1,prac,keyboard,keyboard_66635.png
12,10,3,"snow, feet using",1,prac,snowboard,snowboard_425906.png
12,11,3,"big capacity, wheels, lights",1,prac,truck,truck_295420.png
12,12,3,round,1,prac,sports ball,sports ball_60102.png
12,13,3,"cheese, soft",1,prac,cake,cake_119677.png
12,14,3,"round, in the tree, yellow orange",1,prac,orange,orange_386277.png
12,15,3,"round open, with water",1,prac,bowl,bowl_205834.png
12,16,3,vertical pole,1,prac,parking meter,parking meter_568147.png
12,17,3,"screen, portable, keys",1,prac,laptop,laptop_360951.png
12,18,3,"long neck, spots in the fur",1,prac,giraffe,giraffe_287545.png
12,19,3,"in the sky, wings",1,prac,airplane,airplane_338325.png
12,20,3,"long, with seat",1,prac,bench,bench_350607.png
12,21,3,"hairy, four legs, ears, eyes, nose",1,prac,bear,bear_519611.png
12,22,3,long neck with spots in the fur,1,prac,giraffe,giraffe_289659.png
12,23,3,"round, orange color",1,prac,orange,orange_50679.png
12,24,3,"steel made, round, hand holing",1,prac,spoon,spoon_248314.png
12,25,3,"in the sky, with line",1,prac,kite,kite_405279.png
12,26,3,"flass made, with flower",1,prac,vase,vase_376478.png
12,27,3,"black and white strip, four legs, ears, eyes, noes",1,prac,zebra,zebra_491613.png
12,28,3,"snow, feet using",1,prac,skis,skis_30504.png
12,29,3,"electronic device with many button, for heating",1,prac,microwave,microwave_207538.png
12,30,3,"four wheels, windows, brand, capacity, enginee",1,prac,car,car_227511.png
12,31,3,"for mouth, teeth cleaning",1,prac,toothbrush,toothbrush_218439.png
12,32,3,"electronic device, a piece of bread capacity, buttons",1,prac,toaster,toaster_232348.png
12,33,3,"for reading, with vocabulary 'goody two shoes'",1,prac,book,book_167159.png
12,34,3,"red, there're two other round black bellow",1,prac,traffic light,traffic light_133087.png
12,35,3,"four legs, back holing, seat",1,prac,chair,chair_81061.png
12,36,3,"red, two other black lights below",1,prac,traffic light,traffic light_453841.png
12,37,3,"long, triangular kot, for neck",1,prac,tie,tie_244496.png
12,38,3,"long line, electronic device, heating",1,prac,hair drier,hair drier_178028.png
12,39,3,"head, neck,",1,prac,person,person_562243.png
12,40,3,"wheels, feet using",1,prac,skateboard,skateboard_229553.png
13,1,3,"stationary covered with plastic on one end, with two holes for fingers to pass through",1,prac,scissors,scissors_340930.png
13,2,3,small rectangular plastic block with a screen,1,prac,cell phone,cell phone_480212.png
13,3,3,a horse with black and white stripes,1,prac,zebra,zebra_491613.png
13,4,3,a rectangular plastic board with many buttons on top,1,prac,keyboard,keyboard_66635.png
13,5,3,a ceramic surface with a part that is lower than its surroundings,1,prac,sink,sink_466085.png
13,6,3,a small brush used for the teeth,1,prac,toothbrush,toothbrush_218439.png
13,7,3,a board with four wheels.,1,prac,skateboard,skateboard_229553.png
13,8,3,a long thin piece of clothing people tie around their necks,1,prac,tie,tie_244496.png
13,9,3,a piece of cloth that can fly in the sky,1,prac,kite,kite_405279.png
13,10,3,a large herbivorous mammal that is strong.,1,prac,cow,cow_545958.png
13,11,3,a fruit that is round and orange in color,1,prac,orange,orange_386277.png
13,12,3,a portable version of a computer,1,prac,laptop,laptop_360951.png
